transaction_id,account_id,customer_id,branch_id,transaction_datetime,transaction_type,transaction_amount,currency,channel,merchant_category,transaction_city,device_id,transaction_status,fee_amount,operational_cost,fraud_confirmed,high_value_flag,rapid_transaction_flag,location_change_flag,failed_transaction_flag,basic_fraud_flag_count,previous_transaction_time,minutes_since_previous,unusual_amount_flag,previous_city,multiple_device_flag,unusual_merchant_flag,repeated_failed_flag,failed_login_flag,previous_customer_transaction,days_since_previous,high_value_after_dormant_flag
T00022906,A000672,C00465,B015,2025-11-06 03:27:32,Debit,36220.39,INR,UPI,Healthcare,Chennai,D00465-1,Success,3.86,22.77,No,1,0,0,0,1,2025-09-01 18:37:07,94130.41666666667,1,Chennai,0,0,0,1,2025-09-01 18:37:07,65.3683449074074,1
T00003065,A000677,C00469,B017,2024-05-07 16:49:00,Credit,31936.94,EUR,Net Banking,Utilities,Kochi,D00469-1,Success,7.55,15.46,No,1,0,0,0,1,2024-03-31 15:27:54,53361.1,1,Kochi,0,0,0,0,2024-03-31 15:27:54,37.05631944444445,1
T00000392,A000680,C00471,B017,2026-01-27 13:16:19,Debit,20976.12,INR,Net Banking,ATM,Hyderabad,D00471-1,Success,27.92,17.96,No,1,0,0,0,1,2025-12-25 15:20:44,47395.583333333336,1,Hyderabad,0,0,0,1,2025-12-25 15:20:44,32.91359953703704,1
T00021327,A000680,C00471,B017,2026-05-23 01:29:11,Debit,21046.03,INR,Net Banking,Transfer,Hyderabad,D00471-1,Success,5.81,5.04,No,1,0,0,0,1,2026-04-19 04:58:00,48751.183333333334,1,Hyderabad,0,0,0,1,2026-04-19 04:58:00,33.854988425925924,1
T00003035,A000682,C00473,B005,2025-03-13 20:34:41,Debit,43324.39,EUR,UPI,Utilities,Delhi,D00473-1,Success,2.68,25.22,No,1,0,0,0,1,2025-02-10 06:37:31,45477.166666666664,1,Delhi,0,0,0,0,2025-02-10 06:37:31,31.58136574074074,1
T00002741,A000683,C00474,B024,2026-05-15 21:41:16,Credit,50470.47,INR,Card,Dining,Kolkata,D00474-1,Success,22.51,22.49,No,1,0,0,0,1,2026-04-05 05:48:18,58552.96666666667,1,Kolkata,0,0,0,0,2026-04-05 05:48:18,40.66178240740741,1
T00022488,A000685,C00476,B022,2024-07-06 06:23:57,Debit,25084.23,INR,Card,Travel,Kolkata,D00476-1,Success,32.67,3.56,No,1,0,0,0,1,2024-06-05 15:12:34,44111.38333333333,1,Kolkata,0,0,0,1,2024-06-05 15:12:34,30.632905092592594,1
T00004616,A000685,C00476,B022,2025-04-22 21:38:45,Debit,45183.49,INR,Net Banking,Travel,Kolkata,D00476-1,Success,12.76,14.66,No,1,0,0,0,1,2025-02-21 18:10:18,86608.45,1,Kolkata,0,0,0,1,2025-02-21 18:10:18,60.144756944444445,1
T00026112,A000685,C00476,B022,2026-01-30 12:11:00,Debit,58699.83,INR,Card,Electronics,Kolkata,D00476-1,Success,25.0,15.0,Yes,1,0,0,0,1,2025-12-06 01:26:53,79844.11666666667,1,Kolkata,0,0,0,1,2025-12-06 01:26:53,55.44730324074074,1
T00009473,A000686,C00477,B013,2024-11-12 04:39:28,Debit,21871.46,INR,Mobile Banking,Electronics,Hyderabad,D00477-1,Success,24.91,28.84,No,1,0,0,0,1,2024-10-01 21:42:41,59456.78333333333,1,Hyderabad,0,0,0,0,2024-10-01 21:42:41,41.28943287037037,1
T00017130,A000688,C00479,B021,2025-02-19 18:17:39,Debit,21786.73,INR,Branch,Dining,Kochi,D00479-1,Success,19.34,12.0,No,1,0,0,0,1,2025-01-17 09:42:58,48034.683333333334,1,Kochi,0,0,0,1,2025-01-17 09:42:58,33.35741898148148,1
T00022941,A000694,C00483,B005,2024-07-04 01:31:30,Debit,29385.35,INR,Branch,Transfer,Bengaluru,D00483-1,Success,25.85,27.1,No,1,0,0,0,1,2024-05-11 06:12:36,77478.9,1,Bengaluru,0,0,0,1,2024-05-11 06:12:36,53.80479166666667,1
T00013396,A000694,C00483,B005,2026-07-24 00:35:00,Debit,37566.8,INR,UPI,Dining,Bengaluru,D00483-1,Success,20.26,20.28,No,1,0,0,0,1,2026-06-05 08:08:34,70106.43333333333,1,Bengaluru,0,0,0,1,2026-06-05 08:08:34,48.68502314814815,1
T00020955,A000696,C00485,B010,2026-06-07 10:40:09,Debit,29931.73,INR,UPI,Healthcare,Madurai,D00485-1,Success,22.79,20.04,No,1,0,0,0,1,2026-04-30 07:59:38,54880.51666666667,1,Madurai,0,0,0,1,2026-04-30 07:59:38,38.111469907407404,1
T00001496,A000698,C00487,B007,2025-08-24 05:12:12,Debit,25940.74,INR,Card,Grocery,Pune,D00487-1,Success,14.57,29.39,No,1,0,0,0,1,2025-05-05 13:58:04,159314.13333333333,1,Pune,1,0,0,0,2025-05-05 13:58:04,110.63481481481482,1
T00017167,A000715,C00496,B020,2025-04-04 15:53:39,Debit,21724.07,INR,UPI,Dining,Chennai,D00496-1,Success,34.43,8.65,No,1,0,0,0,1,2025-03-02 20:30:03,47243.6,1,Chennai,0,0,0,1,2025-03-02 20:30:03,32.808055555555555,1
T00002320,A000715,C00496,B020,2026-05-16 13:58:58,Debit,25322.76,INR,Net Banking,Healthcare,Chennai,D00496-1,Success,14.24,7.13,No,1,0,0,0,1,2026-02-20 19:02:55,122096.05,1,Chennai,0,0,0,1,2026-02-20 19:02:55,84.78892361111112,1
T00021776,A000717,C00497,B002,2026-02-20 19:30:09,Debit,23148.44,INR,Card,Dining,Delhi,D00497-1,Success,31.97,18.08,No,1,0,0,0,1,2025-12-29 03:44:12,77265.95,1,Delhi,0,0,1,1,2025-12-29 03:44:12,53.656909722222224,1
T00017867,A000720,C00499,B004,2026-02-09 17:20:02,Credit,47577.79,INR,UPI,Utilities,Delhi,D00499-1,Success,11.16,13.17,No,1,0,0,0,1,2025-12-03 08:10:57,98469.08333333333,1,Delhi,0,0,0,1,2025-12-03 08:10:57,68.38130787037036,1
T00014931,A000730,C00504,B014,2026-05-22 14:05:05,Debit,41566.31,INR,Card,Transfer,Kochi,D00504-1,Success,32.0,20.78,No,1,0,0,0,1,2026-04-18 16:02:37,48842.46666666667,1,Kochi,0,0,0,0,2026-04-18 16:02:37,33.91837962962963,1
T00019501,A000734,C00507,B025,2024-08-29 05:22:38,Credit,19856.04,INR,Card,ATM,Bengaluru,D00507-1,Success,25.59,23.85,No,1,0,0,0,1,2024-06-23 19:57:39,95604.98333333334,1,Bengaluru,0,0,1,1,2024-06-23 19:57:39,66.39234953703703,1
T00017100,A000742,C00511,B016,2025-10-31 01:09:42,Debit,50640.09,INR,Card,Healthcare,Bengaluru,D00511-1,Success,2.68,4.93,No,1,0,0,0,1,2025-09-30 12:14:07,43975.583333333336,1,Bengaluru,0,0,0,0,2025-09-30 12:14:07,30.538599537037037,1
T00001902,A000743,C00512,B010,2025-08-31 22:13:31,Debit,23658.11,INR,Card,Healthcare,Bengaluru,D00512-1,Success,30.61,10.38,No,1,0,0,0,1,2025-07-19 14:58:45,62354.76666666667,1,Bengaluru,0,0,0,1,2025-07-19 14:58:45,43.3019212962963,1
T00024052,A000743,C00512,B010,2026-02-06 00:11:03,Credit,40080.38,INR,Card,Electronics,Bengaluru,D00512-1,Success,17.45,8.29,No,1,0,0,0,1,2025-11-23 08:00:08,107530.91666666667,1,Bengaluru,0,0,0,1,2025-11-23 08:00:08,74.67424768518518,1
T00008305,A000745,C00514,B014,2026-01-19 04:18:49,Credit,40378.61,INR,Net Banking,Grocery,Chennai,D00514-1,Success,7.79,3.56,No,1,0,0,0,1,2025-12-14 06:16:05,51722.73333333333,1,Chennai,0,0,0,1,2025-12-14 06:16:05,35.918564814814815,1
T00025150,A000750,C00518,B013,2026-07-19 20:46:10,Debit,40931.18,INR,ATM,Transfer,Pune,D00518-1,Success,16.95,28.64,No,1,0,0,0,1,2026-01-23 00:03:57,256122.21666666667,1,Pune,0,0,0,0,2026-01-23 00:03:57,177.86265046296296,1
T00011810,A000752,C00520,B001,2025-10-13 19:39:13,Debit,20647.15,INR,UPI,Utilities,Bengaluru,D00520-1,Success,16.48,8.48,No,1,0,0,0,1,2025-09-07 13:32:42,52206.51666666667,1,Bengaluru,0,0,0,0,2025-09-07 13:32:42,36.25452546296296,1
T00011788,A000756,C00524,B014,2024-09-05 02:43:50,Debit,24163.03,INR,UPI,Dining,Mumbai,D00524-1,Success,6.34,8.78,No,1,0,0,0,1,2024-07-13 06:45:09,77518.68333333333,1,Mumbai,0,0,1,1,2024-07-13 06:45:09,53.83241898148148,1
T00013352,A000763,C00529,B006,2026-08-20 00:06:28,Debit,29842.87,INR,ATM,ATM,Hyderabad,D00529-1,Success,8.26,5.7,No,1,0,0,0,1,2026-07-14 17:55:47,52210.683333333334,1,Hyderabad,0,0,0,0,2026-07-14 17:55:47,36.25741898148148,1
T00024587,A000765,C00531,B007,2026-02-25 00:10:52,Debit,25441.4,INR,Branch,Utilities,Madurai,D00531-1,Success,1.43,12.67,No,1,0,0,0,1,2026-01-22 22:08:47,47642.083333333336,1,Madurai,0,0,0,0,2026-01-22 22:08:47,33.084780092592595,1
T00016456,A000765,C00531,B007,2026-06-29 10:09:59,Debit,24654.29,INR,UPI,Dining,Madurai,D00531-1,Success,3.89,26.43,No,1,0,0,0,1,2026-05-28 22:21:29,45348.5,1,Madurai,0,0,0,0,2026-05-28 22:21:29,31.492013888888888,1
T00018377,A000771,C00535,B005,2024-10-22 19:10:46,Debit,97713.16,INR,Card,Fuel,Bengaluru,D00535-1,Success,0.92,14.03,No,1,0,0,0,1,2024-09-22 15:48:25,43402.35,1,Bengaluru,0,0,1,0,2024-09-22 15:48:25,30.140520833333333,1
T00013442,A000771,C00535,B005,2025-04-03 20:04:22,Debit,23396.48,INR,UPI,Dining,Bengaluru,D00535-1,Success,10.12,27.74,No,1,0,0,0,1,2025-02-10 08:42:57,75561.41666666667,1,Bengaluru,0,0,1,0,2025-02-10 08:42:57,52.47320601851852,1
T00013036,A000774,C00536,B019,2025-08-26 06:53:47,Debit,54639.74,INR,UPI,Fuel,Coimbatore,D00536-1,Success,21.33,2.62,No,1,0,0,0,1,2025-07-13 16:18:26,62795.35,1,Coimbatore,0,0,0,0,2025-07-13 16:18:26,43.60788194444444,1
T00020792,A000773,C00536,B019,2026-06-05 01:14:23,Debit,32427.2,INR,Net Banking,Utilities,Coimbatore,D00536-1,Success,13.43,27.89,No,1,0,0,0,1,2026-04-08 12:42:02,82832.35,1,Coimbatore,0,0,0,0,2026-04-08 12:42:02,57.522465277777776,1
T00013830,A000775,C00537,B023,2024-12-29 19:42:07,Credit,32071.43,INR,UPI,Dining,Coimbatore,D00537-1,Success,14.1,28.16,No,1,0,0,0,1,2024-08-26 23:31:20,179770.78333333333,1,Coimbatore,0,0,1,1,2024-08-26 23:31:20,124.84082175925926,1
T00012823,A000775,C00537,B023,2025-08-29 15:45:42,Credit,20124.82,INR,Mobile Banking,Healthcare,Coimbatore,D00537-1,Success,20.35,5.28,No,1,0,0,0,1,2025-07-11 08:51:34,70974.13333333333,1,Coimbatore,0,0,1,1,2025-07-11 08:51:34,49.287592592592596,1
T00023716,A000777,C00538,B025,2024-10-25 08:10:11,Debit,57202.69,INR,ATM,Healthcare,Pune,D00538-1,Success,26.78,18.61,No,1,0,0,0,1,2024-09-09 16:33:42,65736.48333333334,1,Pune,0,0,0,0,2024-09-09 16:33:42,45.65033564814815,1
T00016915,A000787,C00544,B001,2025-10-18 00:52:23,Debit,26506.24,INR,UPI,Fuel,Madurai,D00544-1,Success,10.24,22.76,No,1,0,0,0,1,2025-08-13 16:47:52,94084.51666666666,1,Madurai,0,0,0,0,2025-08-13 16:47:52,65.3364699074074,1
T00010174,A000787,C00544,B001,2026-04-23 16:58:38,Credit,23456.35,INR,Net Banking,Transfer,Madurai,D00544-1,Success,31.25,21.96,No,1,0,0,0,1,2026-03-03 14:15:53,73602.75,1,Madurai,0,0,0,0,2026-03-03 14:15:53,51.11302083333333,1
T00019965,A000791,C00547,B002,2025-01-10 05:52:35,Debit,36101.45,INR,UPI,Dining,Bengaluru,D00547-1,Success,27.86,20.05,No,1,0,0,0,1,2024-09-06 17:39:22,180733.21666666667,1,Bengaluru,0,0,0,0,2024-09-06 17:39:22,125.50917824074074,1
T00008531,A000796,C00551,B010,2026-06-02 17:09:27,Debit,22259.42,INR,Net Banking,Electronics,Pune,D00551-1,Success,1.68,18.53,No,1,0,0,0,1,2026-04-28 10:09:47,50819.666666666664,1,Pune,0,0,0,1,2026-04-28 10:09:47,35.291435185185186,1
T00008827,A000799,C00552,B017,2025-11-26 04:15:59,Debit,26232.93,INR,Net Banking,Healthcare,Chennai,D00552-1,Success,22.9,10.53,No,1,0,0,0,1,2025-10-21 12:09:07,51366.86666666667,1,Chennai,0,0,0,1,2025-10-21 12:09:07,35.67143518518518,1
T00012473,A000805,C00558,B019,2024-09-23 17:33:18,Debit,21825.68,INR,UPI,Electronics,Madurai,D00558-1,Success,6.62,10.69,No,1,0,0,0,1,2024-08-20 18:57:33,48875.75,1,Madurai,0,0,1,1,2024-08-20 18:57:33,33.941493055555554,1
T00013613,A000807,C00560,B004,2026-04-14 14:27:55,Debit,26675.95,INR,UPI,Travel,Hyderabad,D00560-1,Success,3.99,4.06,No,1,0,0,0,1,2026-02-12 20:53:08,87454.78333333334,1,Hyderabad,0,0,0,0,2026-02-12 20:53:08,60.73248842592593,1
T00018603,A000809,C00561,B009,2025-10-08 01:53:53,Debit,28455.3,INR,Card,Healthcare,Coimbatore,D00561-1,Success,20.92,21.81,No,1,0,0,0,1,2025-09-07 08:51:58,44221.916666666664,1,Coimbatore,0,0,1,0,2025-09-07 08:51:58,30.709664351851853,1
T00008620,A000810,C00561,B009,2026-03-31 07:04:08,Debit,34412.18,INR,Net Banking,Travel,Coimbatore,D00561-1,Success,33.1,25.08,No,1,0,0,0,1,2026-02-09 20:46:42,71177.43333333333,1,Coimbatore,0,0,1,0,2026-02-09 20:46:42,49.428773148148146,1
T00005808,A000814,C00563,B009,2025-09-25 23:08:31,Credit,30251.32,INR,UPI,Grocery,Mumbai,D00563-1,Failed,8.41,4.1,No,1,0,0,1,2,2025-08-06 01:24:17,73304.23333333334,1,Mumbai,0,0,0,1,2025-08-06 01:24:17,50.905717592592595,1
T00002059,A000819,C00567,B018,2025-10-11 15:04:10,Debit,21044.68,INR,UPI,E-Commerce,Kolkata,D00567-1,Success,15.85,18.46,No,1,0,0,0,1,2025-08-30 06:49:26,60974.73333333333,1,Kolkata,0,0,0,0,2025-08-30 06:49:26,42.34356481481481,1
T00000989,A000819,C00567,B018,2025-11-28 18:18:40,Debit,49041.86,INR,Branch,Electronics,Kolkata,D00567-1,Success,5.21,15.73,No,1,0,0,0,1,2025-10-23 00:08:28,52930.2,1,Kolkata,0,0,0,0,2025-10-23 00:08:28,36.757083333333334,1
T00024226,A000821,C00569,B023,2025-10-17 01:29:09,Debit,35518.13,INR,UPI,ATM,Bengaluru,D00569-1,Failed,32.01,5.09,No,1,0,0,1,2,2025-09-10 17:17:05,52332.066666666666,1,Bengaluru,0,0,0,0,2025-09-10 17:17:05,36.341712962962966,1
T00020903,A000822,C00570,B015,2025-02-04 16:18:30,Debit,42109.97,INR,UPI,Healthcare,Bengaluru,D00570-1,Success,11.38,19.05,No,1,0,0,0,1,2024-11-04 20:49:58,132208.53333333333,1,Bengaluru,0,0,0,0,2024-11-04 20:49:58,91.81148148148148,1
T00021363,A000823,C00571,B004,2024-06-24 13:11:50,Credit,36456.78,INR,Branch,Utilities,Mumbai,D00571-1,Success,13.98,24.79,No,1,0,0,0,1,2024-05-19 13:34:32,51817.3,1,Mumbai,0,0,0,0,2024-05-19 13:34:32,35.98423611111111,1
T00013030,A000823,C00571,B004,2025-12-13 05:09:52,Credit,19810.39,INR,ATM,Utilities,Mumbai,D00571-1,Success,9.16,20.61,No,1,0,0,0,1,2025-09-19 07:02:29,122287.38333333333,1,Mumbai,0,0,0,0,2025-09-19 07:02:29,84.92179398148149,1
T00011001,A000823,C00571,B004,2026-04-24 22:25:21,Credit,28558.29,INR,Net Banking,Fuel,Mumbai,D00571-1,Success,10.09,18.9,No,1,0,0,0,1,2026-03-04 02:29:33,74635.8,1,Mumbai,0,0,0,0,2026-03-04 02:29:33,51.830416666666665,1
T00004068,A000823,C00571,B004,2026-08-10 15:59:51,Debit,54511.25,INR,Mobile Banking,E-Commerce,Mumbai,D00571-1,Success,17.26,8.35,No,1,0,0,0,1,2026-06-12 00:42:56,85876.91666666667,1,Mumbai,0,0,0,0,2026-06-12 00:42:56,59.636747685185185,1
T00013269,A000824,C00572,B010,2026-02-16 00:09:30,Debit,25926.04,INR,UPI,Travel,Madurai,D00572-1,Success,29.26,7.9,No,1,0,0,0,1,2025-12-31 23:31:30,66278.0,1,Madurai,0,0,0,1,2025-12-31 23:31:30,46.02638888888889,1
T00021296,A000826,C00573,B007,2025-10-24 04:37:49,Debit,34561.1,INR,UPI,E-Commerce,Kolkata,D00573-1,Success,33.38,4.32,No,1,0,0,0,1,2025-09-09 05:51:14,64726.583333333336,1,Kolkata,0,0,0,1,2025-09-09 05:51:14,44.94901620370371,1
T00014625,A000828,C00575,B014,2026-03-27 00:58:18,Debit,19977.78,INR,ATM,Dining,Delhi,D00575-1,Success,22.87,28.13,No,1,0,0,0,1,2026-01-23 16:33:25,89784.88333333333,1,Delhi,0,0,0,1,2026-01-23 16:33:25,62.35061342592593,1
T00002058,A000829,C00576,B012,2026-06-05 00:01:21,Debit,19994.72,INR,Mobile Banking,E-Commerce,Mumbai,D00576-1,Reversed,29.33,29.46,No,1,0,0,0,1,2026-03-29 17:06:58,96894.38333333333,1,Mumbai,0,0,1,0,2026-03-29 17:06:58,67.2877662037037,1
T00010274,A000830,C00577,B014,2026-05-29 12:57:36,Debit,22258.77,INR,UPI,E-Commerce,Pune,D00577-1,Success,32.41,11.68,No,1,0,0,0,1,2026-04-24 06:04:31,50813.083333333336,1,Pune,0,0,0,1,2026-04-24 06:04:31,35.28686342592592,1
T00015418,A000831,C00578,B022,2025-05-14 16:16:43,Debit,26122.48,INR,Net Banking,Utilities,Chennai,D00578-1,Success,33.43,14.47,No,1,0,0,0,1,2025-03-30 00:50:04,65726.65,1,Chennai,0,0,0,1,2025-03-30 00:50:04,45.64350694444445,1
T00016267,A000831,C00578,B022,2026-06-08 01:21:19,Credit,30970.21,INR,UPI,Travel,Chennai,D00578-1,Success,30.16,28.87,No,1,0,0,0,1,2026-04-04 19:52:01,92489.3,1,Chennai,0,0,0,1,2026-04-04 19:52:01,64.22868055555556,1
T00018814,A000833,C00579,B002,2025-02-02 01:34:12,Debit,31430.59,INR,Card,Fuel,Kolkata,D00579-1,Success,6.03,23.24,No,1,0,0,0,1,2024-12-29 22:05:55,49168.28333333333,1,Kolkata,0,0,1,0,2024-12-29 22:05:55,34.144641203703706,1
T00018106,A000833,C00579,B002,2026-06-19 12:27:41,Credit,20516.6,INR,Net Banking,Dining,Kolkata,D00579-1,Success,11.93,25.52,No,1,0,0,0,1,2026-05-11 00:27:45,56879.933333333334,1,Kolkata,0,0,1,0,2026-05-11 00:27:45,39.4999537037037,1
T00018099,A000835,C00580,B004,2025-05-28 19:19:27,Credit,21641.4,INR,Net Banking,Healthcare,Madurai,D00580-1,Success,4.47,6.54,No,1,0,0,0,1,2025-04-25 11:19:05,48000.36666666667,1,Madurai,0,0,0,1,2025-04-25 11:19:05,33.333587962962966,1
T00011767,A000837,C00582,B014,2024-03-20 12:19:07,Credit,29358.68,INR,UPI,ATM,Madurai,D00582-1,Success,11.96,16.12,No,1,0,0,0,1,2024-02-03 23:02:14,65596.88333333333,1,Madurai,0,0,1,0,2024-02-03 23:02:14,45.553391203703704,1
T00007663,A000837,C00582,B014,2026-01-11 02:50:08,Debit,40701.11,INR,Card,ATM,Madurai,D00582-1,Failed,22.41,8.15,No,1,0,0,1,2,2025-07-23 06:33:08,247457.0,1,Madurai,0,0,1,0,2025-07-23 06:33:08,171.8451388888889,1
T00019159,A000838,C00583,B010,2026-03-21 15:02:22,Debit,20918.09,INR,ATM,Transfer,Coimbatore,D00583-1,Success,17.99,2.67,No,1,0,0,0,1,2025-11-30 23:57:55,159304.45,1,Coimbatore,0,0,0,1,2025-11-30 23:57:55,110.62809027777777,1
T00019451,A000840,C00585,B011,2024-07-14 22:16:13,Debit,39417.86,INR,Mobile Banking,Utilities,Hyderabad,D00585-1,Success,26.3,24.18,No,1,0,0,0,1,2024-05-19 20:44:48,80731.41666666667,1,Hyderabad,0,0,0,0,2024-05-19 20:44:48,56.063483796296296,1
T00003754,A000840,C00585,B011,2024-10-03 16:31:33,Debit,21293.16,INR,Branch,ATM,Hyderabad,D00585-1,Success,23.82,29.87,No,1,0,0,0,1,2024-08-30 04:11:30,49700.05,1,Hyderabad,0,0,0,0,2024-08-30 04:11:30,34.51392361111111,1
T00016898,A000842,C00587,B009,2025-08-08 09:03:46,Debit,27360.21,INR,Mobile Banking,Utilities,Chennai,D00587-1,Success,27.08,23.01,No,1,0,0,0,1,2025-06-28 08:57:54,59045.86666666667,1,Chennai,0,0,1,1,2025-06-28 08:57:54,41.004074074074076,1
T00014029,A000848,C00591,B005,2025-03-23 01:31:27,Debit,27089.66,INR,Mobile Banking,Dining,Hyderabad,D00591-1,Success,15.66,13.07,No,1,0,0,0,1,2025-01-16 16:33:41,94137.76666666666,1,Hyderabad,0,0,0,0,2025-01-16 16:33:41,65.37344907407407,1
T00021357,A000852,C00592,B014,2024-04-14 06:39:28,Credit,46072.64,EUR,UPI,Electronics,Kochi,D00592-1,Success,26.28,2.75,No,1,0,0,0,1,2024-02-02 20:24:31,102854.95,1,Kochi,0,0,1,0,2024-02-02 20:24:31,71.4270486111111,1
T00013695,A000853,C00593,B002,2024-11-20 06:55:23,Credit,19836.3,USD,ATM,ATM,Hyderabad,D00593-1,Success,18.96,29.78,No,1,0,0,0,1,2024-10-19 23:24:37,45090.76666666667,1,Hyderabad,0,0,0,0,2024-10-19 23:24:37,31.31303240740741,1
T00023273,A000864,C00599,B017,2025-12-30 03:50:17,Debit,44816.72,INR,UPI,Fuel,Coimbatore,D00599-1,Failed,17.18,12.76,No,1,0,0,1,2,2025-10-08 04:36:50,119473.45,1,Coimbatore,0,0,0,1,2025-10-08 04:36:50,82.96767361111111,1
T00013691,A000872,C00604,B018,2025-11-15 02:07:25,Debit,22770.76,INR,Net Banking,Electronics,Mumbai,D00604-1,Success,25.88,8.04,No,1,0,0,0,1,2025-09-15 05:37:54,87629.51666666666,1,Mumbai,0,0,0,0,2025-09-15 05:37:54,60.85383101851852,1
T00002030,A000873,C00605,B015,2026-06-09 00:53:47,Debit,25881.24,INR,Card,Transfer,Coimbatore,D00605-1,Success,30.55,22.75,No,1,0,0,0,1,2026-04-12 12:03:01,82850.76666666666,1,Coimbatore,0,0,0,0,2026-04-12 12:03:01,57.53525462962963,1
T00004819,A000884,C00615,B004,2025-11-10 08:05:03,Debit,64811.89,INR,UPI,Dining,Pune,D00615-1,Success,4.13,10.87,No,1,0,0,0,1,2025-09-30 14:56:55,58628.13333333333,1,Pune,0,0,0,0,2025-09-30 14:56:55,40.71398148148148,1
T00024324,A000885,C00616,B012,2025-11-02 18:54:44,Debit,33020.34,INR,UPI,Utilities,Kochi,D00616-1,Success,1.31,6.5,No,1,0,0,0,1,2025-07-16 13:56:46,157257.96666666667,1,Kochi,0,0,0,0,2025-07-16 13:56:46,109.2069212962963,1
T00019305,A000887,C00618,B022,2025-12-07 00:18:07,Debit,38473.94,INR,UPI,Travel,Chennai,D00618-1,Success,12.17,19.9,No,1,0,0,0,1,2025-09-17 21:47:41,115350.43333333333,1,Chennai,0,0,0,0,2025-09-17 21:47:41,80.1044675925926,1
T00021260,A000895,C00623,B024,2026-07-02 17:07:27,Credit,90251.51,INR,UPI,Fuel,Mumbai,D00623-1,Success,5.26,13.83,No,1,0,0,0,1,2026-05-31 10:39:19,46468.13333333333,1,Mumbai,0,0,0,1,2026-05-31 10:39:19,32.26953703703704,1
T00000152,A000905,C00628,B006,2025-04-21 03:24:12,Debit,26732.69,INR,UPI,Utilities,Mumbai,D00628-1,Success,4.98,22.6,No,1,0,0,0,1,2025-03-18 16:20:57,48183.25,1,Mumbai,0,0,0,0,2025-03-18 16:20:57,33.460590277777776,1
T00018218,A000905,C00628,B006,2025-12-31 14:35:15,Credit,32666.47,INR,Card,Transfer,Mumbai,D00628-1,Success,29.65,3.33,No,1,0,0,0,1,2025-11-25 13:14:32,51920.71666666667,1,Mumbai,0,0,0,0,2025-11-25 13:14:32,36.05605324074074,1
T00009751,A000904,C00628,B006,2026-08-15 02:07:15,Credit,24768.38,INR,UPI,Electronics,Mumbai,D00628-1,Success,3.74,28.94,No,1,0,0,0,1,2026-07-10 10:05:50,51361.416666666664,1,Mumbai,0,0,0,0,2026-07-10 10:05:50,35.66765046296296,1
T00018613,A000908,C00630,B001,2024-03-08 09:11:29,Debit,20819.15,INR,Net Banking,E-Commerce,Madurai,D00630-1,Success,33.93,28.89,No,1,0,0,0,1,2024-01-24 21:36:37,62614.86666666667,1,Madurai,0,0,0,1,2024-01-24 21:36:37,43.4825462962963,1
T00015485,A000913,C00634,B022,2025-05-02 01:29:22,Debit,29205.85,USD,UPI,Healthcare,Coimbatore,D00634-1,Success,1.09,9.65,No,1,0,0,0,1,2025-03-22 17:49:29,58059.88333333333,1,Coimbatore,0,0,0,1,2025-03-22 17:49:29,40.31936342592593,1
T00019032,A000915,C00635,B005,2026-04-06 07:12:01,Debit,55161.44,USD,UPI,Utilities,Pune,D00635-1,Success,23.03,23.77,No,1,0,0,0,1,2026-01-26 06:37:25,100834.6,1,Pune,0,0,0,1,2026-01-26 06:37:25,70.02402777777777,1
T00019520,A000916,C00636,B025,2026-06-16 00:43:02,Credit,59404.07,INR,Net Banking,Electronics,Chennai,D00636-1,Success,12.33,27.07,No,1,0,0,0,1,2026-04-18 21:50:14,83692.8,1,Chennai,0,0,0,0,2026-04-18 21:50:14,58.12,1
T00010364,A000919,C00639,B013,2026-08-09 02:33:52,Debit,30419.26,INR,UPI,Fuel,Pune,D00639-1,Success,0.77,15.5,No,1,0,0,0,1,2026-04-30 12:44:18,144829.56666666668,1,Pune,0,0,0,0,2026-04-30 12:44:18,100.57608796296296,1
T00015881,A000921,C00641,B001,2026-02-13 03:56:46,Debit,41861.2,INR,UPI,Dining,Kochi,D00641-1,Success,26.93,20.39,No,1,0,0,0,1,2026-01-09 05:23:01,50313.75,1,Kochi,0,0,0,0,2026-01-09 05:23:01,34.940104166666664,1
T00014237,A000921,C00641,B001,2026-08-19 00:03:39,Debit,24072.45,INR,Net Banking,Utilities,Kochi,D00641-1,Failed,7.13,17.44,No,1,0,0,1,2,2026-06-28 23:39:28,73464.18333333333,1,Kochi,0,0,0,0,2026-06-28 23:39:28,51.016793981481484,1
T00015377,A000922,C00642,B016,2026-05-15 04:16:26,Credit,31353.79,INR,Card,Healthcare,Kolkata,D00642-1,Success,6.88,10.6,No,1,0,0,0,1,2025-10-31 00:55:37,282440.81666666665,1,Kolkata,0,0,0,0,2025-10-31 00:55:37,196.13945601851853,1
T00019024,A000924,C00644,B001,2024-09-27 03:41:29,Debit,20805.41,INR,Branch,Utilities,Pune,D00644-1,Success,3.66,6.79,No,1,0,0,0,1,2024-05-25 07:04:02,179797.45,1,Pune,0,0,0,0,2024-05-25 07:04:02,124.85934027777778,1
T00024579,A000924,C00644,B001,2025-03-16 06:59:42,Debit,21439.4,INR,Net Banking,ATM,Pune,D00644-1,Success,3.79,14.96,No,1,0,0,0,1,2025-02-09 00:07:36,50812.1,1,Pune,0,0,0,0,2025-02-09 00:07:36,35.28618055555555,1
