transaction_id,account_id,customer_id,branch_id,transaction_datetime,transaction_type,transaction_amount,currency,channel,merchant_category,transaction_city,device_id,transaction_status,fee_amount,operational_cost,fraud_confirmed,high_value_flag,rapid_transaction_flag,location_change_flag,failed_transaction_flag,basic_fraud_flag_count,unusual_amount_flag,multiple_device_flag,unusual_merchant_flag,repeated_failed_flag,failed_login_flag,high_value_after_dormant_flag,fraud_risk_score,fraud_risk_level,predicted_fraud
T00009732,A001106,C00774,B012,2024-11-24 08:53:17,Credit,7549.92,INR,Net Banking,Dining,Kolkata,D00774-1,Success,13.1,10.54,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00024855,A001106,C00774,B012,2024-12-11 06:48:11,Debit,634.03,INR,Card,Travel,Kolkata,D00774-1,Success,23.59,4.53,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00002427,A001105,C00774,B012,2025-01-03 02:08:19,Debit,3003.69,INR,Card,Transfer,Kolkata,D00774-1,Success,6.5,24.34,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00025141,A001105,C00774,B012,2025-01-08 11:52:56,Credit,4055.75,INR,UPI,Travel,Kolkata,D00774-1,Success,6.96,26.85,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00015219,A001105,C00774,B012,2025-01-16 00:15:23,Debit,4983.09,INR,ATM,Transfer,Kolkata,D00774-1,Success,14.8,4.91,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00021056,A001106,C00774,B012,2025-03-29 16:21:04,Debit,31704.99,INR,Net Banking,Healthcare,Kolkata,D00774-1,Success,10.4,8.99,No,1,0,0,0,1,1,0,0,0,1,1,35,Medium,No
T00021921,A001105,C00774,B012,2025-04-08 11:18:41,Debit,6941.68,INR,Card,Grocery,Kolkata,D00774-1,Success,10.79,19.91,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00012671,A001105,C00774,B012,2025-05-05 02:45:18,Debit,1089.98,INR,Card,ATM,Kolkata,D00774-1,Success,7.17,23.96,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00000271,A001106,C00774,B012,2025-06-10 07:50:57,Debit,880.09,INR,UPI,Healthcare,Kolkata,D00774-1,Success,0.6,7.76,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00021729,A001105,C00774,B012,2025-08-01 07:35:57,Debit,19666.59,INR,UPI,Healthcare,Kolkata,D00774-1,Success,28.32,18.84,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00025310,A001106,C00774,B012,2025-08-09 12:43:09,Debit,6980.04,INR,UPI,Healthcare,Kolkata,D00774-1,Success,33.26,17.3,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00016871,A001105,C00774,B012,2025-08-12 05:35:21,Debit,3392.17,INR,UPI,Healthcare,Kolkata,D00774-1,Success,2.34,9.32,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00019644,A001105,C00774,B012,2025-08-14 06:24:35,Debit,4735.42,INR,Card,Fuel,Kolkata,D00774-1,Success,31.47,8.78,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00017048,A001105,C00774,B012,2025-08-18 12:16:29,Credit,10051.7,INR,Net Banking,Travel,Kolkata,D00774-1,Success,32.52,23.22,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00010641,A001106,C00774,B012,2025-08-30 23:08:53,Debit,1517.37,INR,UPI,Grocery,Kolkata,D00774-1,Success,13.21,3.7,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00014758,A001105,C00774,B012,2025-09-14 07:10:36,Debit,4002.54,INR,Net Banking,E-Commerce,Kolkata,D00774-1,Success,27.82,20.04,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00008056,A001105,C00774,B012,2025-09-17 08:42:09,Debit,3903.68,INR,Net Banking,Dining,Kolkata,D00774-1,Success,27.6,27.79,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00015335,A001105,C00774,B012,2025-09-24 23:23:27,Debit,16676.62,INR,UPI,E-Commerce,Kolkata,D00774-1,Success,9.1,16.4,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00001233,A001106,C00774,B012,2025-10-04 16:39:17,Debit,11819.27,INR,Card,Electronics,Kolkata,D00774-1,Success,3.68,16.82,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00017099,A001105,C00774,B012,2025-10-27 02:10:55,Credit,13642.06,INR,Card,Transfer,Kolkata,D00774-1,Success,32.55,20.79,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00013368,A001106,C00774,B012,2025-11-04 06:18:53,Debit,20377.84,INR,ATM,Electronics,Kolkata,D00774-1,Success,28.94,16.71,No,1,0,0,0,1,1,0,0,0,1,0,25,Medium,No
T00024751,A001105,C00774,B012,2025-11-27 02:21:19,Debit,1255.82,INR,Card,E-Commerce,Kolkata,D00774-1,Success,25.62,26.32,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00003225,A001105,C00774,B012,2026-01-15 19:45:21,Debit,700.37,INR,UPI,Healthcare,Kolkata,D00774-1,Success,23.38,12.33,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00004064,A001106,C00774,B012,2026-01-21 16:07:43,Debit,7669.63,INR,Mobile Banking,Travel,Kolkata,D00774-1,Success,25.58,12.35,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00018903,A001105,C00774,B012,2026-01-31 05:33:28,Credit,2551.42,INR,UPI,Grocery,Kolkata,D00774-1,Success,25.26,14.8,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00009996,A001106,C00774,B012,2026-02-12 15:07:48,Debit,8246.66,INR,Card,Travel,Kolkata,D00774-1,Success,13.34,24.91,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00008769,A001105,C00774,B012,2026-02-24 13:16:34,Debit,3889.85,INR,UPI,Electronics,Kolkata,D00774-1,Success,32.91,8.1,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00003412,A001105,C00774,B012,2026-03-07 02:18:31,Debit,3919.44,INR,Mobile Banking,E-Commerce,Kolkata,D00774-1,Success,12.33,7.71,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00014520,A001105,C00774,B012,2026-04-15 19:28:07,Credit,3897.59,INR,Mobile Banking,ATM,Kolkata,D00774-1,Success,0.33,13.93,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00017162,A001105,C00774,B012,2026-04-23 17:27:50,Credit,4317.44,INR,Card,Grocery,Kolkata,D00774-1,Success,32.16,28.29,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00001053,A001105,C00774,B012,2026-05-15 11:40:03,Credit,4450.32,INR,UPI,ATM,Kolkata,D00774-1,Success,10.75,23.17,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00024790,A001105,C00774,B012,2026-05-26 00:28:02,Debit,1788.45,INR,Mobile Banking,Healthcare,Kolkata,D00774-1,Success,26.44,27.66,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00017368,A001106,C00774,B012,2026-05-26 22:02:35,Debit,22233.3,INR,UPI,Travel,Kolkata,D00774-1,Success,10.77,12.49,No,1,0,0,0,1,1,0,0,0,1,0,25,Medium,No
T00015709,A001106,C00774,B012,2026-06-21 04:16:13,Credit,1339.34,INR,Card,Healthcare,Kolkata,D00774-1,Success,5.26,8.82,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00001140,A001106,C00774,B012,2026-06-24 16:26:08,Credit,5038.27,INR,UPI,Dining,Kolkata,D00774-1,Success,8.35,16.96,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00017117,A001106,C00774,B012,2026-06-26 06:58:25,Credit,11298.77,INR,UPI,E-Commerce,Kolkata,D00774-1,Success,8.24,17.82,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00013751,A001106,C00774,B012,2026-06-28 11:14:08,Debit,1726.7,INR,UPI,Grocery,Kolkata,D00774-1,Success,19.32,20.64,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00000135,A001105,C00774,B012,2026-08-31 15:40:16,Debit,8324.82,INR,UPI,Dining,Kolkata,D00774-1,Success,26.07,18.52,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00023572,A001108,C00775,B012,2024-01-12 02:58:42,Debit,23747.56,INR,Net Banking,Utilities,Mumbai,D00775-1,Success,10.36,7.65,No,1,0,0,0,1,1,0,0,1,0,0,30,Medium,No
T00014798,A001108,C00775,B012,2024-07-23 10:06:06,Credit,51790.19,INR,Card,Healthcare,Mumbai,D00775-1,Success,9.38,6.63,No,1,0,0,0,1,1,0,0,1,0,1,40,High,Yes
T00016817,A001108,C00775,B012,2024-08-26 01:57:04,Debit,3313.4,INR,UPI,ATM,Mumbai,D00775-1,Success,2.12,7.62,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00018716,A001108,C00775,B012,2024-11-16 15:02:08,Debit,25725.69,INR,Mobile Banking,Dining,Mumbai,D00775-1,Success,27.62,15.86,No,1,0,0,0,1,1,0,0,1,0,1,40,High,Yes
T00008234,A001108,C00775,B012,2025-01-22 14:29:47,Debit,18974.85,INR,Net Banking,Grocery,Mumbai,D00775-1,Success,17.8,5.72,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00005288,A001108,C00775,B012,2025-01-23 01:49:12,Debit,5141.8,INR,Mobile Banking,Fuel,Mumbai,D00775-1,Failed,8.47,15.23,No,0,0,0,1,1,0,0,0,1,0,0,10,Low,No
T00021010,A001108,C00775,B012,2025-04-25 00:16:38,Debit,19884.24,INR,UPI,Utilities,Mumbai,D00775-1,Failed,2.18,13.27,No,1,0,0,1,2,1,0,0,1,0,1,40,High,Yes
T00012538,A001108,C00775,B012,2025-05-08 19:34:30,Debit,1780.84,INR,UPI,Healthcare,Mumbai,D00775-1,Failed,6.05,6.55,No,0,0,0,1,1,0,0,0,1,0,0,10,Low,No
T00021850,A001108,C00775,B012,2025-08-21 07:40:37,Credit,1088.88,INR,Mobile Banking,Travel,Mumbai,D00775-1,Success,4.62,3.98,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00014289,A001108,C00775,B012,2025-10-06 15:20:42,Debit,11860.08,INR,UPI,Utilities,Mumbai,D00775-1,Success,15.89,25.77,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00001018,A001108,C00775,B012,2025-12-05 23:05:25,Debit,630.57,INR,Net Banking,Transfer,Mumbai,D00775-1,Success,8.56,4.8,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00020744,A001108,C00775,B012,2026-01-10 05:40:08,Debit,9047.61,INR,UPI,Grocery,Mumbai,D00775-1,Success,30.03,13.24,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00005401,A001108,C00775,B012,2026-02-15 08:51:35,Debit,1497.31,INR,Card,Fuel,Mumbai,D00775-1,Success,2.42,16.0,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00022079,A001108,C00775,B012,2026-04-01 09:53:28,Debit,5715.81,INR,Card,Dining,Mumbai,D00775-1,Success,4.44,4.24,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00004030,A001108,C00775,B012,2026-04-16 10:15:49,Debit,2265.97,INR,UPI,Grocery,Mumbai,D00775-1,Success,5.46,7.23,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00011207,A001108,C00775,B012,2026-05-26 03:34:10,Debit,5127.86,INR,Card,Travel,Mumbai,D00775-1,Success,9.47,19.24,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00012217,A001107,C00775,B012,2026-05-28 00:14:20,Debit,5790.43,INR,UPI,Transfer,Mumbai,D00775-1,Success,30.42,28.6,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00019966,A001107,C00775,B012,2026-06-08 18:12:57,Debit,2530.77,INR,Net Banking,Fuel,Mumbai,D00775-1,Success,7.87,6.58,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00013839,A001108,C00775,B012,2026-06-13 10:23:34,Debit,14685.17,INR,Branch,Healthcare,Mumbai,D00775-1,Success,10.76,22.68,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00014149,A001107,C00775,B012,2026-06-14 07:48:08,Debit,4337.99,INR,Card,E-Commerce,Mumbai,D00775-1,Success,20.21,29.0,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00002472,A001107,C00775,B012,2026-06-19 13:05:27,Debit,5658.64,INR,UPI,Electronics,Mumbai,D00775-1,Success,2.49,4.38,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00023210,A001107,C00775,B012,2026-06-22 20:23:34,Debit,20464.33,INR,UPI,Travel,Mumbai,D00775-1,Success,15.26,6.98,No,1,0,0,0,1,1,0,0,1,0,0,30,Medium,No
T00001540,A001108,C00775,B012,2026-06-25 15:44:14,Debit,2636.4,INR,Net Banking,E-Commerce,Mumbai,D00775-1,Success,24.41,6.34,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00007196,A001107,C00775,B012,2026-06-29 05:04:35,Debit,29160.42,INR,UPI,Utilities,Mumbai,D00775-1,Success,19.59,26.13,No,1,0,0,0,1,1,0,0,1,0,0,30,Medium,No
T00024406,A001107,C00775,B012,2026-07-05 20:27:45,Debit,3659.72,INR,Card,Grocery,Mumbai,D00775-1,Success,1.74,24.02,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00018253,A001107,C00775,B012,2026-07-06 09:50:45,Debit,37717.5,INR,UPI,Fuel,Mumbai,D00775-1,Success,33.95,18.55,No,1,0,0,0,1,1,0,0,1,0,0,30,Medium,No
T00006353,A001107,C00775,B012,2026-07-06 19:12:46,Debit,13777.62,INR,Card,Grocery,Mumbai,D00775-1,Reversed,27.7,6.8,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00016360,A001107,C00775,B012,2026-07-14 13:48:52,Debit,4744.39,INR,Net Banking,Grocery,Mumbai,D00775-1,Failed,16.44,21.68,No,0,0,0,1,1,0,0,0,1,0,0,10,Low,No
T00006987,A001107,C00775,B012,2026-07-28 03:41:13,Debit,26080.52,INR,Branch,Transfer,Mumbai,D00775-1,Success,13.01,19.03,No,1,0,0,0,1,1,0,0,1,0,0,30,Medium,No
T00004959,A001108,C00775,B012,2026-08-07 09:28:41,Debit,44543.43,INR,Net Banking,Travel,Mumbai,D00775-1,Failed,20.96,5.45,No,1,0,0,1,2,1,0,0,1,0,0,30,Medium,No
T00000103,A001107,C00775,B012,2026-08-07 20:03:40,Debit,12340.29,INR,Net Banking,E-Commerce,Mumbai,D00775-1,Success,13.17,29.04,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00009044,A001107,C00775,B012,2026-08-13 09:27:03,Debit,3285.25,INR,Mobile Banking,Grocery,Mumbai,D00775-1,Success,21.31,12.68,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00009862,A001107,C00775,B012,2026-08-16 14:47:16,Debit,10400.94,INR,UPI,Travel,Mumbai,D00775-1,Success,23.43,9.04,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00022036,A001107,C00775,B012,2026-08-26 13:47:47,Debit,1123.21,INR,Mobile Banking,Utilities,Mumbai,D00775-1,Success,33.7,6.33,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00019104,A001107,C00775,B012,2026-08-29 07:55:21,Credit,7518.39,INR,Net Banking,Travel,Mumbai,D00775-1,Success,21.6,11.56,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00006184,A001107,C00775,B012,2026-08-31 16:25:13,Debit,1800.42,INR,UPI,Travel,Mumbai,D00775-1,Success,27.16,10.64,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00006040,A001110,C00776,B022,2025-08-02 01:45:43,Debit,3586.6,INR,Card,Dining,Kolkata,D00776-1,Failed,24.8,27.83,No,0,0,0,1,1,0,0,0,1,0,0,10,Low,No
T00012741,A001110,C00776,B022,2025-08-09 01:49:47,Debit,6742.18,INR,Mobile Banking,Electronics,Kolkata,D00776-1,Success,26.29,27.75,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00018204,A001110,C00776,B022,2025-08-11 01:12:41,Debit,35015.01,INR,Mobile Banking,Utilities,Kolkata,D00776-1,Success,34.57,18.7,No,1,0,0,0,1,1,0,0,1,0,0,30,Medium,No
T00000858,A001110,C00776,B022,2025-08-16 15:15:27,Credit,4883.97,INR,UPI,Dining,Kolkata,D00776-1,Success,31.01,6.52,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00007409,A001109,C00776,B022,2025-08-23 04:40:43,Debit,4129.52,INR,Mobile Banking,E-Commerce,Kolkata,D00776-1,Success,2.68,7.65,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00020694,A001109,C00776,B022,2025-08-25 11:02:25,Credit,17488.45,INR,Net Banking,Dining,Kolkata,D00776-1,Success,26.93,26.58,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00012922,A001110,C00776,B022,2025-09-02 21:31:14,Credit,1213.48,INR,UPI,Healthcare,Kolkata,D00776-1,Success,7.47,6.08,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00021724,A001109,C00776,B022,2025-09-11 20:17:12,Credit,1302.44,INR,Net Banking,Utilities,Kolkata,D00776-1,Success,13.69,17.87,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00001124,A001110,C00776,B022,2025-09-19 11:31:57,Credit,4025.4,INR,Mobile Banking,E-Commerce,Kolkata,D00776-1,Success,11.51,24.22,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00009934,A001110,C00776,B022,2025-09-28 00:45:40,Debit,4600.82,INR,Branch,Electronics,Kolkata,D00776-1,Success,26.71,7.94,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00020468,A001110,C00776,B022,2025-10-08 23:28:32,Debit,1511.94,INR,Net Banking,Transfer,Kolkata,D00776-1,Success,5.58,25.18,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00018108,A001109,C00776,B022,2025-10-15 01:47:37,Credit,18691.52,INR,UPI,Travel,Kolkata,D00776-1,Success,3.44,15.65,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00018787,A001110,C00776,B022,2025-10-23 00:27:59,Debit,1148.24,INR,Branch,Fuel,Kolkata,D00776-1,Success,30.16,19.09,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00014107,A001110,C00776,B022,2025-11-22 16:54:44,Debit,799.31,INR,UPI,Utilities,Kolkata,D00776-1,Success,30.15,14.22,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00002597,A001110,C00776,B022,2025-11-24 07:50:48,Debit,910.41,INR,Net Banking,Grocery,Kolkata,D00776-1,Success,8.55,26.23,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00007006,A001109,C00776,B022,2025-11-29 07:31:14,Debit,2980.87,INR,Card,E-Commerce,Kolkata,D00776-1,Success,10.16,3.94,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00012256,A001109,C00776,B022,2025-12-09 02:05:44,Credit,4022.43,INR,ATM,Travel,Kolkata,D00776-1,Success,3.91,19.06,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00012185,A001109,C00776,B022,2025-12-16 08:56:05,Debit,9450.36,INR,Mobile Banking,Transfer,Kolkata,D00776-1,Success,11.68,18.57,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00019268,A001110,C00776,B022,2025-12-17 02:12:14,Credit,2405.92,INR,UPI,Dining,Kolkata,D00776-1,Success,17.62,20.5,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00000488,A001110,C00776,B022,2025-12-17 14:19:56,Debit,1554.48,INR,Card,Transfer,Kolkata,D00776-1,Success,24.17,9.08,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00009195,A001109,C00776,B022,2025-12-20 22:29:57,Debit,1539.24,INR,Card,Transfer,Kolkata,D00776-1,Failed,22.95,27.47,No,0,0,0,1,1,0,0,0,1,0,0,10,Low,No
T00004194,A001110,C00776,B022,2026-01-02 02:46:12,Debit,62698.93,INR,Card,Electronics,Kolkata,D00776-1,Success,19.3,2.29,No,1,0,0,0,1,1,0,0,1,0,0,30,Medium,No
T00018986,A001109,C00776,B022,2026-01-23 00:23:42,Debit,2169.29,INR,UPI,Electronics,Kolkata,D00776-1,Success,8.12,17.51,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00003820,A001109,C00776,B022,2026-02-03 23:57:28,Credit,1938.59,INR,UPI,Healthcare,Kolkata,D00776-1,Success,13.87,19.58,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00006729,A001110,C00776,B022,2026-02-09 02:45:51,Credit,19213.4,INR,Net Banking,Dining,Kolkata,D00776-1,Success,15.85,14.85,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00018277,A001110,C00776,B022,2026-02-12 02:21:40,Debit,4340.57,INR,Card,Dining,Kolkata,D00776-1,Success,16.02,5.93,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00012770,A001109,C00776,B022,2026-02-16 21:56:13,Credit,1159.53,INR,Net Banking,Electronics,Kolkata,D00776-1,Success,12.84,20.06,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00023395,A001110,C00776,B022,2026-03-07 12:08:12,Debit,5238.53,INR,Net Banking,ATM,Kolkata,D00776-1,Success,9.25,11.82,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00001072,A001110,C00776,B022,2026-03-09 07:12:35,Debit,361.53,INR,Mobile Banking,Grocery,Kolkata,D00776-1,Failed,6.24,12.88,No,0,0,0,1,1,0,0,0,1,0,0,10,Low,No
T00005965,A001109,C00776,B022,2026-03-17 02:24:59,Debit,3827.54,INR,Card,Travel,Kolkata,D00776-1,Success,4.57,21.76,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00016696,A001109,C00776,B022,2026-03-28 23:13:52,Debit,18455.91,INR,Card,Dining,Kolkata,D00776-1,Success,7.51,23.35,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00016508,A001109,C00776,B022,2026-04-03 05:15:31,Debit,4733.07,INR,Net Banking,Transfer,Kolkata,D00776-1,Success,0.22,15.43,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00009461,A001110,C00776,B022,2026-04-13 22:39:50,Credit,3478.44,INR,Card,Dining,Kolkata,D00776-1,Success,14.93,25.72,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00012754,A001109,C00776,B022,2026-04-16 09:23:31,Debit,3577.97,INR,Mobile Banking,Fuel,Kolkata,D00776-1,Failed,9.68,20.49,No,0,0,0,1,1,0,0,0,1,0,0,10,Low,No
T00025236,A001110,C00776,B022,2026-04-25 18:00:47,Debit,8286.56,INR,Card,Electronics,Kolkata,D00776-1,Success,19.21,20.94,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00017829,A001110,C00776,B022,2026-05-08 11:55:55,Credit,12075.01,INR,UPI,Transfer,Kolkata,D00776-1,Success,27.89,4.34,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00006024,A001110,C00776,B022,2026-05-10 03:43:10,Debit,1371.18,INR,Net Banking,Grocery,Kolkata,D00776-1,Success,4.15,17.79,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00017362,A001109,C00776,B022,2026-05-17 13:31:03,Debit,10433.12,INR,Card,Transfer,Kolkata,D00776-1,Success,2.91,8.71,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00014804,A001109,C00776,B022,2026-06-13 07:46:19,Credit,4179.24,INR,Mobile Banking,Electronics,Kolkata,D00776-1,Success,31.73,16.78,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00003167,A001110,C00776,B022,2026-06-20 11:58:40,Credit,7934.54,INR,UPI,Utilities,Kolkata,D00776-1,Reversed,25.14,7.69,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00001797,A001109,C00776,B022,2026-06-23 17:00:11,Credit,12515.42,INR,UPI,ATM,Kolkata,D00776-1,Success,30.1,5.54,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00014196,A001109,C00776,B022,2026-06-24 11:37:23,Credit,18320.6,INR,UPI,Travel,Kolkata,D00776-1,Success,3.36,6.57,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00010927,A001110,C00776,B022,2026-07-07 03:58:52,Credit,1018.62,INR,Card,Dining,Kolkata,D00776-1,Success,19.11,15.96,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00019391,A001109,C00776,B022,2026-08-04 12:17:59,Credit,5534.97,INR,Mobile Banking,Travel,Kolkata,D00776-1,Success,23.68,24.57,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00011126,A001109,C00776,B022,2026-08-19 09:58:21,Credit,13005.7,INR,ATM,Dining,Kolkata,D00776-1,Success,2.35,17.35,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00009909,A001109,C00776,B022,2026-08-19 15:39:02,Debit,3237.53,INR,Net Banking,Travel,Kolkata,D00776-1,Success,10.67,11.17,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00001333,A001112,C00777,B001,2024-02-06 14:17:13,Debit,21999.06,INR,Card,Grocery,Madurai,D00777-1,Success,8.15,5.8,No,1,0,0,0,1,1,0,0,0,0,0,20,Medium,No
T00007999,A001112,C00777,B001,2024-02-23 06:51:07,Credit,11690.57,INR,Card,E-Commerce,Madurai,D00777-1,Success,3.65,28.89,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00009396,A001112,C00777,B001,2024-04-22 09:01:02,Debit,5966.87,INR,UPI,Utilities,Madurai,D00777-1,Success,10.56,22.11,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00011388,A001112,C00777,B001,2024-04-24 07:41:38,Debit,8420.2,INR,Mobile Banking,Transfer,Madurai,D00777-1,Success,11.18,10.18,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00002160,A001111,C00777,B001,2024-05-22 15:31:12,Debit,54774.04,INR,UPI,Dining,Madurai,D00777-1,Success,14.84,10.86,No,1,0,0,0,1,1,0,0,0,0,0,20,Medium,No
T00017023,A001111,C00777,B001,2024-05-24 07:25:55,Debit,1171.21,INR,UPI,Travel,Madurai,D00777-1,Success,4.56,10.02,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00018279,A001111,C00777,B001,2024-08-12 11:55:09,Credit,3964.32,INR,Card,Fuel,Madurai,D00777-1,Success,26.99,5.34,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00007942,A001112,C00777,B001,2024-09-12 08:01:42,Debit,2346.22,INR,Mobile Banking,Healthcare,Madurai,D00777-1,Success,30.3,10.18,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00008566,A001112,C00777,B001,2024-12-25 14:50:15,Debit,647.37,INR,UPI,Electronics,Madurai,D00777-1,Success,4.64,24.75,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00005825,A001111,C00777,B001,2025-01-21 06:36:18,Debit,1368.4,INR,Mobile Banking,ATM,Madurai,D00777-1,Success,13.97,13.94,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00006648,A001112,C00777,B001,2025-02-08 19:09:39,Credit,2551.24,INR,Card,Dining,Madurai,D00777-1,Success,3.78,12.42,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
